group,id_player,prev_outcome,n_round,rt_mean,rt_z_mean
High-Risk,64,loss,32625,222.2689042145594,-0.05775262701449364
High-Risk,64,win,9827,271.25755571384957,0.1917349604505804
High-Risk,65,loss,31,677.2903225806451,-0.0428478324680722
High-Risk,65,win,3,745.6666666666666,0.44276093550340895
High-Risk,66,loss,2897,592.1477390403866,-0.017938983118828234
High-Risk,66,win,806,618.36476426799,0.06447795793454791
High-Risk,67,loss,54,587.2407407407408,0.009186010654643915
High-Risk,67,win,13,563.0769230769231,-0.03815727502698302
High-Risk,68,loss,155,648.5612903225806,-0.03935473685344298
High-Risk,68,win,39,710.6153846153846,0.15640985159701765
High-Risk,69,loss,1588,309.9552896725441,-0.16546938099293793
High-Risk,69,win,485,420.0680412371134,0.5417842825088364
High-Risk,70,loss,3,608.6666666666666,4.070727406777867e-16
High-Risk,71,loss,2,305.5,-0.08411312410935823
High-Risk,71,win,1,337,0.16822624821871657
High-Risk,72,loss,42293,561.9732343413804,-0.04867156460284854
High-Risk,72,win,14238,598.9226014889732,0.14457553601266257
High-Risk,73,loss,2780,385.5568345323741,-0.23004863618824586
High-Risk,73,win,808,581.365099009901,0.7915039710437176
High-Risk,74,loss,14202,807.0221799746514,-0.05372219958807523
High-Risk,74,win,4754,857.0750946571309,0.1604885735275239
High-Risk,75,loss,904,887.5685840707964,-0.01880141892561468
High-Risk,75,win,273,906.047619047619,0.06225817842035079
High-Risk,76,loss,41737,488.2826508853056,-0.020446935732386005
High-Risk,76,win,14595,508.41603288797535,0.058471651706926725
High-Risk,77,loss,44,781.0909090909091,-0.1800104217264936
High-Risk,77,win,12,977.3333333333334,0.6600382129971438
High-Risk,78,loss,20860,407.79429530201344,-0.0458726030705715
High-Risk,78,win,7323,434.239519322682,0.13067083163349943
High-Risk,79,loss,92,285.60869565217394,-0.02487626602573891
High-Risk,79,win,23,308.2608695652174,0.09950506410295584
High-Risk,80,loss,265,312.9320754716981,-0.04453124277492736
High-Risk,80,win,88,354.90909090909093,0.13409976517449676
High-Risk,81,loss,9694,583.6253352589231,-0.0018988963650879245
High-Risk,81,win,2445,588.5464212678936,0.0075287940135633355
High-Risk,82,loss,6052,337.2650363516193,-0.10918433141106053
High-Risk,82,win,1692,493.1128841607565,0.3905340270093019
High-Risk,83,loss,2985,464.3993299832496,-0.03146263034755636
High-Risk,83,win,709,526.2764456981664,0.132462555130403
High-Risk,84,loss,5,499.8,5.563312397566245e-18
High-Risk,85,loss,66,559.1818181818181,-0.05230402829681961
High-Risk,85,win,16,623.8125,0.21575411672438174
High-Risk,86,loss,8013,329.8844377885935,-0.04463315351357441
High-Risk,86,win,2521,384.8004760015867,0.14186650499971107
High-Risk,87,loss,410,522.8121951219512,-0.03817384861193018
High-Risk,87,win,116,574.6896551724138,0.13492480974906282
High-Risk,88,loss,402,531.5572139303482,-0.013630151467924375
High-Risk,88,win,98,539.9387755102041,0.05591143765413686
High-Risk,89,loss,6,1006.8333333333334,0.2712127877775678
High-Risk,89,win,5,680,-0.3254553453330812
High-Risk,90,loss,14707,345.8509553273951,-0.10606328612804133
High-Risk,90,win,4004,439.1273726273726,0.38957860866261373
High-Risk,91,loss,20432,482.57184808144086,0.0019735147739042697
High-Risk,91,win,5842,478.77747346799043,-0.006902234484836027
High-Risk,92,loss,1802,597.138179800222,-0.09619822029777543
High-Risk,92,win,625,653.6096,0.27735870876254665
High-Risk,93,loss,467,238.81584582441113,-0.058717953770903476
High-Risk,93,win,143,260.7412587412587,0.19175723364344055
High-Risk,94,loss,91,949.6153846153846,-0.11635025536128413
High-Risk,94,win,26,1337.5,0.4072258937644944
High-Risk,95,loss,94,823.2765957446809,-0.06812672076656763
High-Risk,95,win,23,966.4782608695652,0.27843094574162375
High-Risk,96,loss,15959,478.384547904004,-0.011580856456670851
High-Risk,96,win,4191,501.5635886423288,0.04409899503507729
High-Risk,97,loss,1733,345.55106751298325,-0.13315274691125434
High-Risk,97,win,545,448.11743119266055,0.4234013034811073
High-Risk,98,loss,2795,599.1874776386404,-0.11017215410997275
High-Risk,98,win,928,710.1088362068965,0.33182238226010025
High-Risk,99,loss,534,560.8501872659176,-0.014424199348681246
High-Risk,99,win,144,570.9513888888889,0.05348973925135963
High-Risk,100,loss,560,363.76785714285717,-0.11127952296610318
High-Risk,100,win,207,490.6183574879227,0.30104605246868477
High-Risk,101,loss,323,568.6037151702786,-0.037286813270669746
High-Risk,101,win,106,605.622641509434,0.11361925175873819
High-Risk,102,loss,1205,490.0979253112033,-0.07074605413657505
High-Risk,102,win,347,542.7348703170029,0.24567433785179546
High-Risk,103,loss,9823,393.8367097628016,-0.06804559436807923
High-Risk,103,win,3166,458.39987365761215,0.21112188044145405
High-Risk,104,loss,13,610.6923076923077,-0.012967398921266702
High-Risk,104,win,5,617.8,0.03371523719529431
High-Risk,105,loss,24241,337.4583969308197,-0.0160961441456324
High-Risk,105,win,7414,365.7658483949285,0.05262835584492535
High-Risk,106,loss,269,585.1858736059479,0.005415944086105652
High-Risk,106,win,80,579.5125,-0.018211111989529693
High-Risk,107,loss,9542,555.9724376440997,-0.06667479239912613
High-Risk,107,win,2805,651.6905525846703,0.2268131440543533
High-Risk,108,loss,1548,909.0736434108527,0.027721418060138666
High-Risk,108,win,561,820.3137254901961,-0.07649332470070339
High-Risk,109,loss,1532,367.1566579634465,-0.1744349579024066
High-Risk,109,win,532,500.4078947368421,0.5023202171174563
High-Risk,110,loss,673,259.31203566121843,-0.2598360736025026
High-Risk,110,win,226,569.929203539823,0.7737596351083373
High-Risk,111,loss,255,332.3529411764706,-0.07442649223289706
High-Risk,111,win,80,462.0375,0.23723444399235932
High-Risk,112,loss,2992,257.5899064171123,-0.05489474341723084
High-Risk,112,win,912,324.7280701754386,0.1800932810354764
High-Risk,113,loss,12132,557.1265248928454,-0.020410196895840282
High-Risk,113,win,3064,585.2421671018277,0.08081478744788999
High-Risk,114,loss,40421,310.89248163083545,-0.07122364256077078
High-Risk,114,win,13895,366.1471032745592,0.2071918572111485
High-Risk,115,loss,138,558.695652173913,0.01646365239295524
High-Risk,115,win,32,532.34375,-0.07099950094461968
High-Risk,116,loss,1627,406.5691456668715,-0.15629841750863277
High-Risk,116,win,487,557.570841889117,0.522171509828636
High-Risk,117,loss,71,739.2535211267606,-0.028886522162754547
High-Risk,117,win,28,781.1428571428571,0.07324796691269943
High-Risk,118,loss,152,358.5855263157895,-0.10796367050702764
High-Risk,118,win,35,535.1428571428571,0.4688707976305201
High-Risk,119,loss,181,418.2596685082873,0.08491935002541152
High-Risk,119,win,76,363.36842105263156,-0.2022421362447305
High-Risk,120,loss,4094,324.461895456766,-0.08582480119511887
High-Risk,120,win,933,394.0825294748124,0.37659885969219276
High-Risk,121,loss,535,913.5794392523364,-0.12971663002628958
High-Risk,121,win,126,1278.7698412698412,0.5507809290798801
High-Risk,122,loss,376,508.281914893617,-0.0878619081933218
High-Risk,122,win,101,615.8811881188119,0.32708987604642487
High-Risk,123,loss,34073,699.5278372905233,-0.005876800102196149
High-Risk,123,win,11335,708.2384649316277,0.0176656559225525
High-Risk,124,loss,6235,422.97048917401764,-0.008014928075729358
High-Risk,124,win,1931,433.8969445882962,0.02587937677481716
High-Risk,125,loss,27,827.3333333333334,-0.11863346275615787
High-Risk,125,win,8,1048.875,0.4003879368020331
High-Risk,126,loss,1179,426.9083969465649,-0.056596294705520585
High-Risk,126,win,369,506.51761517615176,0.18083206357129714
High-Risk,127,loss,859,303.162980209546,-0.021867635609025278
High-Risk,127,win,249,331.6546184738956,0.0754389517596497
High-Risk,128,loss,6233,390.8461415048933,-0.07689815970434549
High-Risk,128,win,1848,455.83820346320346,0.25936484276903987
High-Risk,129,loss,42,398.23809523809524,0.06590630632314695
High-Risk,129,win,10,321.3,-0.27680648655721685
High-Risk,130,loss,329,306.7841945288754,0.017712021018470612
High-Risk,130,win,112,294.69642857142856,-0.05202906174175765
High-Risk,131,loss,908,518.0616740088105,-0.07172477059269883
High-Risk,131,win,199,646.5778894472362,0.32726679245311846
High-Risk,132,loss,11015,574.2108942351339,-0.03213095846474877
High-Risk,132,win,3137,617.7679311444055,0.11282196604692608
High-Risk,133,loss,99,702.020202020202,-0.16237694842545994
High-Risk,133,win,24,877.875,0.6698049122550214
High-Risk,134,loss,42,391.7857142857143,-0.02682818519362554
High-Risk,134,win,14,428,0.08048455558087644
High-Risk,135,loss,34741,514.533577041536,-0.10020541345835787
High-Risk,135,win,11087,621.0292234148102,0.31399262820932755
High-Risk,136,loss,16,477.25,-0.23224639662686544
High-Risk,136,win,1,1237,3.715942346029842
High-Risk,137,loss,23,647.5652173913044,-0.1347744145776741
High-Risk,137,win,3,1192.6666666666667,1.0332705117621683
High-Risk,138,loss,46,1063.3695652173913,0.0013396143496118122
High-Risk,138,win,6,1055.3333333333333,-0.010270376680356385
High-Risk,139,loss,109,740.4128440366973,-0.11348632292391198
High-Risk,139,win,45,862.4444444444445,0.274889093304587
High-Risk,140,loss,65,551.6,-0.07117079482704361
High-Risk,140,win,11,739.9090909090909,0.4205546967052587
High-Risk,141,loss,14403,464.2609872943137,-0.1334241429154968
High-Risk,141,win,4746,559.2901390644754,0.40491106835480445
High-Risk,142,loss,131,624.3893129770993,0.006005172463773189
High-Risk,142,win,16,609.0625,-0.04916734954714124
High-Risk,143,loss,4552,515.2078207381371,-0.004393706907824699
High-Risk,143,win,1360,522.1860294117647,0.014705995473836104
High-Risk,144,loss,24,640.1666666666666,-0.16863405705827633
High-Risk,144,win,4,848.75,1.0118043423496599
High-Risk,145,loss,6314,427.3829585049097,-0.08661525350889611
High-Risk,145,win,2013,498.1371087928465,0.2716784454322755
High-Risk,146,loss,25,426.8,-0.20770386391413942
High-Risk,146,win,9,496,0.5769551775392758
High-Risk,147,loss,5346,638.8060231949121,-0.05550084189792436
High-Risk,147,win,1472,751.4035326086956,0.20156759564286933
High-Risk,148,loss,1536,255.23502604166666,-0.23127736088120296
High-Risk,148,win,503,483.3419483101392,0.7062465731879278
High-Risk,149,loss,2949,470.33502882332994,-0.03957030205170161
High-Risk,149,win,845,499.70177514792897,0.13809801272244696
High-Risk,150,loss,12944,549.1171199011125,-0.044917263559286776
High-Risk,150,win,4506,590.6318242343542,0.12902997326040963
High-Risk,151,loss,5637,730.9442966116728,-0.07577976587340922
High-Risk,151,win,1632,888.2561274509804,0.2617466545517206
High-Risk,152,loss,53,374.8867924528302,-0.12868813724873387
High-Risk,152,win,11,468.54545454545456,0.6200428431075359
High-Risk,153,loss,10800,472.7450925925926,-0.01964597833737776
High-Risk,153,win,3002,498.417055296469,0.07067840307917356
High-Risk,154,loss,367,300.5967302452316,-0.14981072486962105
High-Risk,154,win,118,424.50847457627117,0.4659367459928041
High-Risk,155,loss,3,525,-0.09241324678631907
High-Risk,155,win,3,540.6666666666666,0.0924132467863182
High-Risk,156,loss,455,389.0879120879121,-0.006048842404857473
High-Risk,156,win,145,396.0137931034483,0.018980850304897746
High-Risk,157,loss,617,247.07455429497568,-0.06720853636143953
High-Risk,157,win,187,286.27807486631013,0.22175222959897462
High-Risk,158,loss,3199,439.4467020944045,-0.2967955494339992
High-Risk,158,win,1150,702.4530434782608,0.8256077935994469
High-Risk,159,loss,10211,490.19665067084514,-0.05940932337457638
High-Risk,159,win,3070,569.6983713355049,0.1975988928266446
High-Risk,160,loss,160,271.66875,0.03189090202837413
High-Risk,160,win,49,256.81632653061223,-0.10413355764366979
High-Risk,161,loss,34107,496.27897499047117,-0.04784622725881794
High-Risk,161,win,10827,549.5734737230997,0.15072423322402337
High-Risk,162,loss,4351,597.2300620547,-0.015811917336899548
High-Risk,162,win,1276,613.3103448275862,0.05391665543326763
High-Risk,163,loss,802,378.213216957606,-0.06437353764960987
High-Risk,163,win,162,470.962962962963,0.31868874811720477
High-Risk,164,loss,79,521.620253164557,-0.10510236546299688
High-Risk,164,win,12,616.0833333333334,0.6919239059647283
High-Risk,165,loss,259,804.4942084942085,-0.019970222994259015
High-Risk,165,win,81,839.5185185185185,0.06385540438905012
High-Risk,166,loss,38,942.421052631579,-9.558965772936498e-4
High-Risk,166,win,6,945.5,0.006054011656192654
High-Risk,167,loss,2750,600.8436363636364,-0.07930789132211147
High-Risk,167,win,999,658.1991991991991,0.21831501615195847
High-Risk,168,loss,24,740.7083333333334,-0.06931926565445531
High-Risk,168,win,10,807.6,0.16636623757069277
High-Risk,169,loss,84,590.6666666666666,-0.15116020127140162
High-Risk,169,win,22,800.5909090909091,0.5771571321271695
High-Risk,170,loss,1872,950.4412393162393,0.0075735688742531605
High-Risk,170,win,580,938.7534482758621,-0.024444346435520962
High-Risk,171,loss,1712,464.8551401869159,-0.05773209218431174
High-Risk,171,win,459,622.7080610021786,0.2153318993889795
High-Risk,172,loss,1500,588.4086666666667,-0.05844056657850847
High-Risk,172,win,450,650.94,0.1948018885950278
High-Risk,173,loss,350,700.1142857142858,-0.1999119149556558
High-Risk,173,win,121,1099.504132231405,0.578257605243632
High-Risk,174,loss,44,605.0909090909091,0.011831363335891345
High-Risk,174,win,20,595.7,-0.02602899933896095
High-Risk,175,loss,7551,462.92371871275327,-0.03755089913681785
High-Risk,175,win,2081,515.4786160499759,0.1362550886026486
High-Risk,176,loss,28,702.9285714285714,0.0461528213278307
High-Risk,176,win,5,666.6,-0.25845579943584945
High-Risk,177,loss,18567,367.0014003339258,-0.19099169806544145
High-Risk,177,win,6246,556.6380083253282,0.5677462148544754
High-Risk,178,loss,827,382.0423216444982,-0.11564775170022178
High-Risk,178,win,193,569.8963730569948,0.4955476199797072
High-Risk,179,loss,2,571.5,-0.5564148840746572
High-Risk,179,win,2,631.5,0.5564148840746572
High-Risk,180,loss,198,460.82323232323233,-0.15408102626807033
High-Risk,180,win,50,598.4,0.6101608640215584
High-Risk,181,loss,568,304.0422535211268,-0.027509964295547588
High-Risk,181,win,163,317.9141104294479,0.09586294306669414
High-Risk,182,loss,540,516.1703703703704,-0.08531417887406442
High-Risk,182,win,169,546.2307692307693,0.27260151829582546
High-Risk,183,loss,61,439.42622950819674,-0.1576548225562579
High-Risk,183,win,22,494.59090909090907,0.4371338261787142
High-Risk,184,loss,364,583.5164835164835,0.007657612497611776
High-Risk,184,win,106,562.3679245283018,-0.026295952350289472
High-Risk,185,loss,56,509.42857142857144,-0.06442084707226405
High-Risk,185,win,15,557.9333333333333,0.24050449573645266
High-Risk,186,loss,2775,242.85945945945946,-0.14752789602910568
High-Risk,186,win,805,491.93167701863354,0.5085588962494014
High-Risk,187,loss,2287,652.4206383909051,-0.03305933268400108
High-Risk,187,win,732,704.7103825136612,0.10328783312610668
High-Risk,188,loss,4217,251.20369931230732,-0.011597611615153689
High-Risk,188,win,1354,263.15361890694237,0.03612047871573369
High-Risk,189,loss,236,291.8813559322034,-0.02347063995906
High-Risk,189,win,50,311.02,0.11078142060676234
High-Risk,190,loss,3054,321.5916830386378,-0.09867273607151648
High-Risk,190,win,987,395.4630192502533,0.30531563927296
High-Risk,191,loss,1288,363.86801242236027,-0.026750684199998095
High-Risk,191,win,377,392.2493368700265,0.0913922579564925
High-Risk,192,loss,1532,348.11227154047,-0.021311164306122524
High-Risk,192,win,440,385.15,0.07420159935677194
High-Risk,193,loss,4758,240.96469104665826,0.00978460467837771
High-Risk,193,win,1576,232.6719543147208,-0.029540069200330848
High-Risk,194,loss,342,782.2134502923976,-0.09588490538658923
High-Risk,194,win,91,882.6813186813187,0.3603586554089398
High-Risk,195,loss,896,357.8671875,-0.17282046950892843
High-Risk,195,win,286,485.5034965034965,0.541423568811189
High-Risk,196,loss,759,422.3017127799736,-0.09498138480189257
High-Risk,196,win,229,528.1746724890829,0.314807297225487
High-Risk,197,loss,424,470.7688679245283,-0.08192089838737189
High-Risk,197,win,143,567.1888111888112,0.24289832808563402
High-Risk,198,loss,11970,508.5182957393484,-0.06944649247351628
High-Risk,198,win,3768,594.9723991507431,0.22061425554882952
High-Risk,199,loss,102,811.1960784313726,-0.022152168993516547
High-Risk,199,win,29,834.1379310344828,0.07791452542547127
High-Risk,200,loss,23,776.304347826087,-0.024257008015176364
High-Risk,200,win,4,880,0.13947779608726446
High-Risk,201,loss,87,650.0689655172414,-0.20852048352921923
High-Risk,201,win,20,1068.25,0.9070641033521031
High-Risk,202,loss,314,193.95222929936307,-0.017117127739283335
High-Risk,202,win,107,207.14953271028037,0.050231571122756835
High-Risk,203,loss,6962,597.8974432634301,-0.1161395125578067
High-Risk,203,win,2176,771.6107536764706,0.3715823926596739
High-Risk,204,loss,100,452.77,-0.12267282042093582
High-Risk,204,win,33,582.939393939394,0.37173581945738154
High-Risk,205,loss,2634,750.9278663629461,-0.052755203303424175
High-Risk,205,win,780,835.0948717948718,0.17815026346310134
High-Risk,206,loss,6188,688.1263736263736,0.012663752730401576
High-Risk,206,win,1765,671.8640226628895,-0.044398471329021826
High-Risk,207,loss,13109,322.8944236783889,-0.12080800691241277
High-Risk,207,win,4221,453.4074863776356,0.37518885634087196
High-Risk,208,loss,21,795.3809523809524,-0.03266022288180434
High-Risk,208,win,6,844.8333333333334,0.11431078008631573
High-Risk,209,loss,6,426.3333333333333,-9.084652642236309e-4
High-Risk,209,win,5,426.6,0.0010901583170685348
High-Risk,210,loss,3036,614.1241765480896,-0.05944739479423655
High-Risk,210,win,943,687.0010604453871,0.191391612508273
High-Risk,211,loss,12958,622.1274116375984,-0.10766870230651632
High-Risk,211,win,3883,719.5323203708473,0.3593023550058826
High-Risk,212,loss,69,823.3913043478261,-0.04172526181464939
High-Risk,212,win,16,891.0625,0.17994019157567556
High-Risk,213,loss,21921,280.32772227544365,-0.004283861134167442
High-Risk,213,win,7332,284.411074740862,0.012807763219051574
High-Risk,214,loss,44,572.1363636363636,-0.11242451492323534
High-Risk,214,win,9,711.5555555555555,0.549630961846927
High-Risk,215,loss,1333,295.2033008252063,-0.12833268417957688
High-Risk,215,win,455,451.42417582417585,0.3759724571678593
High-Risk,216,loss,261,567.0268199233717,-0.01805107538834237
High-Risk,216,win,89,593.0112359550562,0.05293629973435205
High-Risk,217,loss,1877,726.9611081513053,-0.08163710359650451
High-Risk,217,win,480,839.6458333333334,0.3192350905221641
High-Risk,218,loss,18720,336.9044871794872,0.00843696463881275
High-Risk,218,win,5807,324.9894954365421,-0.02719820527614517
High-Risk,219,loss,322,513.9658385093168,-0.11080645942684118
High-Risk,219,win,94,661.2978723404256,0.3795710631430091
High-Risk,220,loss,139,552.5611510791367,-0.11299168640401179
High-Risk,220,win,26,712.3461538461538,0.6040709388522166
High-Risk,221,loss,169,343.0295857988166,-0.15636598577696617
High-Risk,221,win,52,424.53846153846155,0.5081894537751394
High-Risk,222,loss,392,367.65816326530614,-0.08628039836221825
High-Risk,222,win,95,438.30526315789473,0.35602017008410086
High-Risk,223,loss,8341,712.4095432202374,0.019650328303474716
High-Risk,223,win,2403,682.0620058260507,-0.06820781871796983
High-Risk,224,loss,546,467.9340659340659,-0.15586465488571916
High-Risk,224,win,194,577.7628865979382,0.43867062663712725
High-Risk,225,loss,8,1221.25,0.0856622581591355
High-Risk,225,win,2,767.5,-0.342649032636542
High-Risk,226,loss,467,406.58886509635977,-0.06522976537042846
High-Risk,226,win,142,452.6056338028169,0.2145232424506344
High-Risk,227,loss,201,632.5472636815921,-0.14591584511771705
High-Risk,227,win,46,985.4565217391304,0.6375888014926328
High-Risk,228,loss,47,940.8297872340426,-0.09441682832496535
High-Risk,228,win,16,1151.375,0.2773494332045854
High-Risk,229,loss,32543,288.633961220539,-0.012697638987071944
High-Risk,229,win,10385,297.05767934520946,0.03979001112723008
High-Risk,230,loss,12807,354.09947684859844,-0.01687624489630325
High-Risk,230,win,4137,376.83828861493834,0.05224415479501003
High-Risk,231,loss,43892,501.9706096783013,0.009067474827119313
High-Risk,231,win,14921,489.29515448026274,-0.02667311876629745
High-Risk,232,loss,13192,228.52622801697999,-0.020536812645627612
High-Risk,232,win,3724,242.8453276047261,0.07275016982307152
High-Risk,233,loss,36108,472.6204996122743,-0.03898182286828812
High-Risk,233,win,11311,509.70241357970116,0.12444131024031051
High-Risk,234,loss,520,384.175,-0.07662315823626047
High-Risk,234,win,172,460.7267441860465,0.23165140862125289
High-Risk,235,loss,425,698.8611764705882,0.008342296794428536
High-Risk,235,win,119,683.218487394958,-0.029793917122959358
